CODGEO;Population_en_2021;Pop_0_14_ans_en_2021;Pop_15_29_ans_en_2021;Pop_30_44_ans_en_2021;Pop_45_59_ans_en_2021;Pop_60_74_ans_en_2021;Pop_75_89_ans_en_2021;Pop_90_ans_ou_plus_en_2021;Pop_Hommes_en_2021;Pop_Femmes_en_2021;Pop_15_ans_ou_plus_Retraités_en_2021;Population_en_2015;Pop_0_14_ans_en_2015;Pop_15_29_ans_en_2015;Pop_30_44_ans_en_2015;Pop_45_59_ans_en_2015;Pop_60_74_ans_en_2015;Pop_75_89_ans_en_2015;Pop_90_ans_ou_plus_en_2015;Pop_Hommes_en_2015;Pop_Femmes_en_2015;Pop_15_ans_ou_plus_Retraités_en_2015;Population_en_2010;Pop_0_14_ans_en_2010;Pop_15_29_ans_en_2010;Pop_30_44_ans_en_2010;Pop_45_59_ans_en_2010;Pop_60_74_ans_en_2010;Pop_Hommes_en_2010;Pop_Femmes_en_2010;Pop_15_ans_ou_plus_Retraités__en_2010;Chômeurs_15_64_ans_en_2021;Chômeurs_15_64_ans_en_2015;Chômeurs_15_64_ans_en_2010;Salaire_net_horaire_moyen_en_2021
44014;3957.0;862.979556623829;603.062785112242;881.594432514199;804.518452559193;564.54013117541;226.464687081573;13.8399549335537;1981.4603248383;1975.5396751617;797.252350491901;3667.0;827.872902019392;607.095370805084;763.469114845326;742.019602026682;539.829432699084;175.043979004155;11.669598600277;1848.12843478895;1818.87156521105;666.139586765814;3309.0;831.781352386258;453.23285412224;799.099410566989;620.58187126732;448.233357748348;1660.30856175014;1648.69143824986;609.134377899062;96.5542415731122;123.586124930135;92.0040222761314;15.9709113959037
44015;10187.0;2080.15895138914;1543.23373601005;1883.37915798495;2124.88461191545;1616.80083373674;820.362104991884;118.18060397179;4971.34722777421;5215.65277222579;2457.98315635477;9637.99999999999;2018.65868921322;1489.65465493466;1960.0223784;1874.65637380477;1390.11045606565;809.345778386821;95.551669194872;4747.14972422775;4890.85027577223;2187.0458386939;9433.99999999997;1990.66134272441;1558.8258806385;2002.05899806684;1829.69116546542;1255.25394756219;4622.35260385364;4811.64739614633;2162.20387462181;454.964602968716;489.310693567893;365.560107623489;14.1079774569095
44016;1097.0;273.634102983897;136.36192860875;286.763970418986;216.145682698534;142.432982840821;38.4728157370627;3.18851671194885;576.88262276077;520.11737723923;180.93586922923;1038.0;269.922530558048;175.46907369964;268.989216680016;195.570525430057;87.6600847489877;37.3532314807067;3.03533740254505;538.184617599261;499.81538240074;110.005422803459;912.999999999999;239.777777777777;158.827160493827;234.654320987654;171.123456790123;63.5308641975308;483.654320987654;429.345679012345;90.1728395061729;30.3552705268405;44.7819645902261;30.7407407407407;
44018;8144.0;1741.37291573063;1190.16904219532;1722.22234535882;1690.13416671918;1278.57568222214;464.240377240854;57.2854705330476;3945.09099370412;4198.90900629588;1585.91100001845;7300.0;1572.0;1164.0;1475.0;1581.0;1063.0;390.0;55.0;3548.0;3752.0;1495.0;5958.0;1230.0;910.0;1171.0;1463.0;797.0;2904.0;3054.0;1184.0;292.336721880069;328.0;184.0;16.4381443016975
44019;1072.0;252.203008679171;137.50006811418;259.599459650251;197.556829889982;171.807620449742;48.4832796443678;4.84973357230655;537.885237228232;534.114762771768;223.248425180645;937.0;213.673670235782;138.208828594939;228.374613412569;175.431255242998;134.268614347993;41.162640895005;5.88037727071501;453.789075456644;483.210924543356;210.713518867288;860.0;210.352673492605;130.125142207053;197.633674630262;187.849829351536;96.8600682593856;431.467576791809;428.532423208191;140.887372013652;24.3748958330928;38.2224522596475;43.0489192263936;
44020;20410.0;3982.31734523182;3376.79173982277;4105.78528239477;4259.92855593718;3146.55724869476;1357.46392944747;181.155898471233;9937.02561190586;10472.9743880941;4033.71590054102;18815.0;3843.20466387455;2966.07018258282;3846.34270853434;3883.26888974682;2839.66511136214;1302.87249658451;133.575947314815;9138.5213763453;9676.4786236547;3931.37874875626;18194.0;3690.71975628173;3017.32836668847;3782.13484952914;4160.0674159403;2306.3264466392;8950.15090035525;9243.84909964474;3615.44262616642;925.703995625044;1052.98480703991;794.633762463554;15.3077168205517
44021;5003.0;922.019877806413;669.179493371704;898.077585446777;999.211946454587;932.966937429658;487.846830277636;93.6973292132241;2433.6597846582;2569.3402153418;1321.77907531867;4909.0;1116.0;615.0;1021.0;869.0;788.0;409.0;91.0;2373.0;2536.0;1295.0;4643.0;1090.0;606.0;1020.0;820.0;640.0;2238.0;2405.0;1126.0;190.262065508207;265.0;214.0;13.5969124534258
44022;2773.0;493.966654585261;396.164683042104;524.282923077608;638.567082695572;451.328285998724;222.358798142631;46.3315724580994;1386.83225710812;1386.16774289188;692.59405035912;2629.0;547.0;367.0;512.0;605.0;329.0;229.0;40.0;1323.0;1306.0;640.0;2684.0;578.0;407.0;535.0;595.0;310.0;1361.0;1323.0;632.0;81.5652575013731;104.0;80.0;13.9222870587417
44023;3069.0;640.601007783057;459.517475519586;693.853450739226;595.231817689997;390.949109195783;234.052015218111;54.7951238542402;1538.702442163;1530.297557837;580.574701676828;3110.00000000001;744.21634036626;468.404568815358;692.598559379076;566.824154388861;331.374181956794;263.553085229497;43.0291098641676;1565.02437831008;1544.97562168993;591.787502254724;2862.99999999999;630.516123892736;448.576587632306;633.288442981739;531.901614892946;335.127373752159;1429.89934130728;1433.10065869271;634.464036352806;113.350872284646;125.242645830979;84.6267250317237;14.2085035793427
44024;2811.0;576.657256274577;387.042460893536;574.076791125812;695.179064288532;437.688703986179;130.460983524208;9.89473990715583;1417.51375996362;1393.48624003638;526.04405989985;2741.0;597.422183098592;425.627112676057;563.642253521127;647.609507042254;390.882042253521;105.200352112676;10.6165492957747;1368.56971830986;1372.43028169014;472.919014084507;2584.0;613.287978353305;390.546579049092;569.339002705837;603.299574797062;302.648627754155;1291.50057982219;1292.49942017781;407.526865094704;73.7095093006777;92.6535211267606;74.9130266718206;15.8216341382469
44025;4005.0;899.417241374284;574.700119029689;797.404685847409;795.27742581023;583.053958925736;308.48077208288;46.6657969297719;1982.36433998247;2022.63566001753;797.461191504212;3974.00000000001;1015.17284542607;518.322093930052;953.798570964768;678.182756950424;475.953088362328;289.476579522962;43.0940648433995;1979.67525651085;1994.32474348916;770.353718306675;3805.0;932.815838734273;590.526532767419;895.951055612609;673.301848160354;423.969089765199;1885.58785911487;1919.41214088513;789.403870813069;131.704887368075;151.233211832726;116.196902550066;14.8403633934255
44026;20510.0;3620.48536584559;4343.06857333849;3576.81714446728;4088.51921285861;3292.08912845268;1338.93125041823;250.089324619115;10324.6057907374;10185.3942092626;4305.50789093446;19411.0;3713.59725158563;4073.48614038546;3378.02480995876;4084.81668919276;2789.54498242186;1191.72210456195;179.808021893573;9648.04765513896;9762.95234486104;3787.26000808711;17805.0;3355.81816317252;4005.78445981561;3188.92138745879;4122.52266761503;2044.79754970306;8926.59598992162;8878.40401007838;3063.35984659526;708.601967329123;868.593026002571;543.447596515845;19.2189391964019
44027;2540.0;598.472764691007;422.005120240375;580.381901807101;582.790965082858;286.027416954567;62.9476969758792;7.3741342482129;1290.4572353048;1249.5427646952;339.318161091353;2183.0;566.181777176365;328.877762742445;566.181777176365;427.344158773117;242.227334235453;48.2485340550293;3.93865584122688;1106.76229138475;1076.23770861525;280.629228687415;2089.0;643.225959261014;237.498815727144;599.684509711037;375.050213169114;179.113690194221;1060.82804358124;1028.17195641876;237.498815727143;78.506978152244;85.6657645466847;67.2913311226907;15.7976482449536
44028;3992.0;770.821970799573;527.879197064675;789.313908648376;883.826437846315;705.709868782037;254.869215222198;59.5794016368262;1982.71751939031;2009.28248060969;872.76191984751;3665.99999999999;762.870691756117;462.784070323226;746.915233638917;829.461704063197;579.830435092904;244.748935898001;39.3889292276319;1829.86241823458;1836.13758176542;845.997789273736;3713.00000000001;831.969796259994;488.288262431161;832.699716072649;836.123627593722;462.812872801664;1867.21270351551;1845.7872964845;705.187329643339;160.91458594374;151.859949893821;120.129130316889;16.4330582078006
44029;7057.0;1408.31440079395;1034.04676672711;1378.51128135731;1565.61075108667;1181.24870274639;404.420172913367;84.8479243752056;3505.35435588341;3551.64564411659;1487.13394344616;6701.0;1481.57356235997;991.738610903659;1385.56534727409;1447.90814040329;922.98431665422;414.109036594473;57.1209858103062;3330.51008215086;3370.48991784914;1354.95220313667;6479.0;1475.17076296982;1016.5527307879;1529.95562378684;1367.27341699753;680.339699620609;3226.18958013499;3252.81041986501;1154.12329751191;227.635752670884;251.947722180732;242.45499232398;14.806585865568
44030;4386.0;944.477131762263;604.947489206015;860.998198191377;857.217669389117;739.190451840277;332.49624629089;46.6728133200607;2140.98041198621;2245.01958801379;1106.18479279545;4069.0;984.054331320809;519.095965589077;902.334424785261;696.84877127672;635.490059756767;288.90729214564;42.2691551257221;1974.6505026911;2094.3494973089;1008.42258049788;3772.0;880.935572325739;575.986011800256;831.802732721363;713.643273032054;523.612450169937;1818.88871661805;1953.11128338195;770.532806681891;209.617974524106;180.872530749837;132.453970473381;13.6625991930123
44031;807.0;153.046929648993;108.016650949383;133.041917829171;162.687990782956;172.451172276689;64.0002607439172;13.755077768892;401.880335604222;405.119664395778;216.818153964156;819.000000000004;177.650735294118;99.3639705882357;138.507352941177;170.625000000001;142.52205882353;75.275735294118;15.0551470588236;413.514705882355;405.485294117649;255.9375;822.0;171.582524271845;118.711165048544;146.643203883495;168.589805825243;119.708737864078;411.0;411.0;263.359223300971;33.7372919647878;41.1507352941178;31.9223300970874;
44032;3420.0;786.550074456188;538.935860964074;755.093245451414;743.24699885469;422.445692366331;162.851557340819;10.8765705664838;1716.72610171263;1703.27389828737;470.646986671886;3266.00000000001;863.798138226082;424.389173158643;787.719957889602;608.555397806382;426.393982484717;143.132252336419;12.011098098161;1637.49626940535;1628.50373059465;545.504038624813;3045.0;886.266749766282;364.375194764724;857.799937675288;467.804612028669;329.266126519165;1551.44125895918;1493.55874104082;527.584917419757;75.9308759647371;104.096183517396;100.582736054846;15.8559761773667
44033;3221.0;734.018702807225;485.400180018415;682.963028936318;673.446310458952;483.298089562322;150.966126334778;10.9075618819913;1629.73985553336;1591.26014446664;500.90430015026;2913.0;700.537963904585;387.627448921618;621.321818122459;620.367406727494;441.892475868969;135.526418085083;5.72646836979225;1463.15814267048;1449.84185732952;596.507121853359;2778.0;666.004253874652;361.743381940845;668.977487150878;619.423599213776;336.966437972294;1388.4999399976;1389.5000600024;515.360434545862;85.6278532539548;94.5322022901308;89.1969982867837;16.0892470927891
44035;20331.0;4015.25816520417;3238.08645662817;3881.06764730324;4200.10407076953;3378.41800351081;1431.65167418586;186.413982398238;9985.01257692839;10345.9874230716;4416.20072281893;19159.0;3883.69337520621;3107.83367218784;3676.26838496437;4058.76554402398;3180.56990667244;1110.78645683402;141.082660111133;9329.96655134803;9829.03344865197;4051.78029449623;17300.0;3508.38044030191;2736.4378503645;3386.42070597716;4182.32021536043;2482.75424978024;8470.95601044922;8829.04398955078;3408.39296452699;827.455442259224;767.927372854096;594.974146065352;19.2933493946721
44036;12189.0;1992.57277539273;1927.66859416627;1806.64460040608;2352.24134157481;2448.18619312388;1480.79645290944;180.890042426797;5741.84443432435;6447.15556567565;3654.02143957678;12067.0;2122.54360607017;1847.10517463707;1896.65226433599;2481.28913517773;2077.05272616482;1503.63792785108;138.719165763141;5618.93590769637;6448.06409230364;3456.09211357007;12022.0;2088.53955306517;1997.98338715756;1928.80074516481;2441.99599447887;2020.88372389998;5529.37101274817;6492.62898725183;3429.34859263716;717.782216627393;846.074622172483;693.517511696382;13.0829786950214
44037;3147.0;669.018126994031;453.654977941655;644.555120230695;706.848999075091;477.966536663882;176.787435200006;18.1688038946397;1553.92217645954;1593.07782354046;556.630650131887;2983.0;679.010792580101;424.572776408527;631.758931119471;626.972828295931;431.067393090327;173.329787694037;16.2874908116055;1484.10428503481;1498.89571496519;526.421931076231;2862.0;631.168029502288;415.619631536604;672.768257388259;565.930331850072;389.057460173204;1443.0581904938;1418.9418095062;545.697227486679;85.1202634402242;125.886340640809;108.865404455527;16.4868704437262
44038;3000.0;648.827812602437;460.663369815299;629.531553861865;582.002897092388;502.177968115957;157.595844464694;19.2005540473599;1520.32777296727;1479.67222703273;598.960823468583;2753.0;645.064398862121;404.884882919125;614.583676213836;523.673327104491;406.877356128544;140.689119633133;17.227239138751;1395.73090313779;1357.26909686221;488.105108931278;2515.0;606.074291488314;407.508095324874;590.256784594327;441.796163092533;320.767174514058;1282.08887906479;1232.91112093522;501.757761770548;88.6517629677493;139.732050792091;83.9479332193032;13.5950877528684
44039;1162.0;273.592950369859;173.965998081358;288.624358559902;252.302135969162;135.910686749736;36.7305041759009;0.873366094080478;603.056156776818;558.943843223182;188.607164230632;1027.0;262.765698219307;155.926897844424;251.215557638238;200.202436738519;119.35145267104;33.6879100281162;3.85004686035614;515.906279287723;511.093720712278;173.252108716026;844.0;243.123767798467;109.082146768894;226.484118291347;154.378970427163;80.4249726177437;434.47973713034;409.520262869661;125.721796276013;36.4322597382145;35.6129334582943;19.4129244249726;
44041;6144.0;1293.48579619292;872.383248383935;1290.38943057631;1339.42789128723;927.612662879245;346.501087237985;74.199883442381;3044.19572133299;3099.80427866701;1148.71672699544;5390.99999999999;1117.88233717148;823.602088993305;1168.39414690719;1214.04556740716;673.895046626017;338.213436782109;54.9673761127243;2652.9380652486;2738.06193475139;992.756002318757;5017.0;1021.66634588582;795.952734908357;1130.68396301755;1171.98315361479;547.383445969327;2471.39235222257;2545.60764777742;1044.97095864717;217.683688931535;201.233696294182;140.885687867318;15.2096438637993
44043;7465.0;1266.24262156332;1153.12161791145;1323.60374919791;1607.20909191987;1350.30119704969;669.694535932136;94.8271864256394;3603.87396688139;3861.12603311861;1992.5328365429;6883.0;1231.5514697887;1055.02102976326;1292.44205339847;1431.55152826088;1159.68489461107;626.303367640287;86.4456565373232;3268.67320423814;3614.32679576187;1750.69322678634;6732.0;1243.50044498919;1041.43297078264;1333.54292058304;1368.36171565577;1036.31369019199;3209.84145535401;3522.15854464598;1575.17957757767;254.658173552789;345.311714220919;297.471115567176;16.1799031850106
44044;1077.0;245.394708771837;120.576439893235;227.892488347716;211.459727093048;179.59470215106;82.9524118732863;9.12952186981799;552.249827468293;524.750172531707;262.584209261675;1099.0;273.0;138.0;231.0;209.0;141.0;96.0;11.0;556.0;543.0;200.0;1046.0;234.0;168.0;206.0;212.0;128.0;514.0;532.0;196.0;60.6320304670718;71.0;63.0;
44045;3880.0;980.471032353153;515.412730932648;864.031453706271;828.735475879886;455.113208083355;172.324767734609;63.9113313100781;1942.27292783375;1937.72707216625;491.798225116561;3671.0;913.562498900728;583.381991343021;854.072279189921;708.588816792491;383.646406905364;184.337141977635;43.4108648908418;1835.43026651571;1835.56973348429;518.536719284671;2983.0;709.67634126892;499.909447268373;698.141649612834;587.383380563485;255.450240175809;1475.48290096993;1507.51709903006;549.61855745519;101.330744126645;107.137036658347;81.1642886233219;15.9954070096137
44046;2636.0;550.907035626672;394.26288259126;490.782442405737;625.094207641821;452.290656461719;110.946130759633;11.7166445131572;1348.22064703007;1287.77935296993;532.885729697135;2700.0;667.403351545623;379.803001550512;618.408973681051;606.651122787096;309.484946061273;112.946488504769;5.3021158696737;1376.0963292412;1323.9036707588;406.896976413995;2742.0;744.227445034116;429.282031842304;746.306292645943;510.357088703563;221.39727065959;1415.69522365428;1326.30477634572;390.823351023502;107.557610258365;115.813481014807;74.838514025777;14.4385145791824
44047;23057.0;4611.33122023383;3834.68625143894;4852.76321736231;4847.91138713018;3313.48640268225;1429.68289294329;167.138628209199;11269.6083435151;11787.3916564849;4184.82667612429;20573.0;4105.53260146956;3388.69919766256;4224.82511354091;4411.10809201978;2871.70268757155;1450.38983504786;120.742472687786;10001.7122691855;10571.2877308145;4262.19866164505;18591.0;3848.31646255008;2967.62076994171;3794.77508164786;4175.65065010361;2468.56226052673;8963.46658755519;9627.53341244481;3863.6408838424;980.706533275086;869.083598293062;528.332380439605;15.6048568929588
44048;2535.0;601.29343629984;389.558897987143;563.660295995131;519.614426464727;356.493834276911;97.285962691783;7.09314628446543;1298.78341955156;1236.21658044844;399.396689492075;2518.0;663.0;369.0;615.0;494.0;264.0;107.0;6.0;1249.0;1269.0;400.0;2290.0;595.0;351.0;567.0;463.0;201.0;1141.0;1149.0;340.0;67.7728212898384;97.0;77.0;14.5265685817209
44049;4107.0;343.220367068054;396.007337319923;408.897155707776;734.863906963294;1329.77666657769;748.243416448308;145.991149914952;1861.64540439321;2245.35459560679;2189.81226283807;4040.00000000001;377.508022926773;376.646459341066;493.884107524551;726.17000870716;1224.09046224776;732.622715593949;109.078223658743;1840.98831238439;2199.01168761562;1980.25479332414;4050.0;402.069824653431;419.421637123394;561.27892968626;801.296956562926;1077.33819080674;1828.14039165032;2221.85960834968;1995.91785535705;199.508213895415;177.656644661906;140.654623384432;14.2308104320297
44050;2997.0;649.668674052779;430.410727853493;658.577867179446;600.142604810766;466.297764589517;183.608789619248;8.29357189475043;1524.93821559535;1472.06178440465;636.109836706684;2899.0;712.001578912045;377.096396401831;665.828688062214;508.705189561451;483.154757889846;136.501039322538;15.7123498500763;1488.78087462519;1410.21912537481;613.763666018605;2739.0;686.79409890316;354.273086943455;628.215231573676;527.583420883349;392.949761085671;1408.51498781191;1330.48501218809;553.834898999159;78.6436147410849;123.734755069351;101.456510501251;14.7964343307032
44051;3556.0;710.444090356065;629.003910130364;666.784201350333;659.272331435803;555.344149096794;275.447659896694;59.7036577339475;1810.69972696052;1745.30027303948;733.250628845418;3487.0;802.815334723433;550.856698738708;680.998515247628;647.253634239548;449.76267515362;305.358395369125;49.95474652794;1773.78426936714;1713.21573063286;742.083838590919;3246.0;747.970687931222;538.562768726403;693.038939630728;547.929403454963;380.217555255466;1690.82372644254;1555.17627355746;697.723139971906;120.68062585635;165.748151673238;141.227677420527;13.3755327776146
44052;8113.0;1778.67373522447;1381.72628312697;1681.69566639247;1570.06210049012;1131.83491976607;469.745946240788;99.2613487591155;4027.58770834477;4085.41229165523;1367.20248601597;7699.0;1817.5325499354;1268.70385282301;1648.90401943822;1313.44781724264;1041.05412528409;550.983294332347;58.3743409442912;3794.13407776558;3904.86592223442;1525.89731181355;6748.0;1522.11213951409;1083.73434518063;1414.14226632839;1266.45259211029;889.58787323671;3315.02842002654;3432.97157997346;1446.64698349333;328.594659523286;458.882942661782;306.949024858704;14.0720290913661
44053;2288.0;518.72705808765;382.019963732697;510.120194272345;424.326879403809;333.594228184088;112.662416799874;6.54925951953599;1146.25706231491;1141.74293768509;342.586492959198;2149.0;551.718132854578;306.724416517055;539.17908438061;366.526032315978;284.539946140036;90.6669658886894;9.64542190305206;1064.85457809695;1084.14542190305;356.880610412926;1843.0;468.236336779912;285.841949778434;448.272772033481;326.676514032496;213.247168882324;898.360413589365;944.639586410636;315.787296898079;72.3985737681199;91.6315080789946;86.206302314131;14.5643971429767
44054;3058.0;675.7711804497;443.178963761581;571.508256372734;641.382675539724;563.240433639477;148.356503788979;14.5619864478044;1545.4496579766;1512.5503420234;692.268052243002;2946.00000000001;655.954036713926;440.804221577846;590.829655877378;653.400477734973;433.125652604085;163.456214878159;8.4297406136387;1496.28220533135;1449.71779466866;588.628036853274;2939.99999999999;686.686510493037;461.385459622554;660.64409657185;650.227373765305;327.78973362843;1508.37281762041;1431.62718237958;490.714892697446;110.687582374659;118.727658342292;84.0959909192944;13.7883677534878
44055;16468.0;1566.09738548614;1629.08690773678;1705.09053666326;3075.12932295981;4860.85066324151;3157.18739472082;474.557789191674;7406.18702843345;9061.81297156655;7446.23644898619;15611.0;1718.78049133754;1710.53020337802;1748.07545217897;3105.2155630229;4247.19797086908;2657.98007660394;423.220242609556;7196.71125595911;8414.2887440409;6555.11359610168;16040.0;1828.33789670657;1767.58440706417;2147.02098065979;3428.02351005256;3945.66310506175;7201.56042731205;8838.43957268795;6424.50389488176;677.187920197768;732.029980274524;655.582329758146;18.6211013583325
44056;3750.0;940.094495766671;557.807814537941;880.639432675965;699.657224326447;438.51529801185;195.097855725251;38.1878789558757;1876.65856510809;1873.34143489191;642.719677492261;3568.0;902.0;546.0;868.0;611.0;381.0;232.0;28.0;1775.0;1793.0;710.0;3230.0;769.0;549.0;745.0;584.0;337.0;1603.0;1627.0;604.0;124.529275571959;146.0;155.0;14.3249317146158
44057;2283.0;418.190088441705;283.386508686869;401.564393530042;490.422028632559;451.304757244611;174.732383078621;63.3998403855921;1104.66291593521;1178.33708406479;571.925622874548;2440.0;532.0;327.0;469.0;490.0;348.0;229.0;45.0;1176.0;1264.0;620.0;2278.0;517.0;327.0;450.0;457.0;278.0;1095.0;1183.0;584.0;119.35921320434;154.0;116.0;12.7637574027698
44058;487.0;104.993229147668;59.6856774247706;105.114886814682;97.3446242083459;81.8660352379895;35.2255890830954;2.76995808344834;253.284092796609;233.715907203391;101.96562922924;492.999999999998;99.8481012658224;71.7658227848099;87.3670886075946;113.369198312236;78.0063291139238;39.5232067510547;3.12025316455695;252.740506329113;240.259493670885;88.4071729957806;485.0;93.9021956087824;95.8383233532934;85.189620758483;97.7744510978044;71.6367265469062;250.728542914172;234.271457085828;96.806387225549;30.9765963304475;21.8417721518987;27.1057884231537;
44061;3248.0;789.353976902925;400.775536328771;690.302961743333;622.606032317072;447.247990315732;251.181141185345;46.5323612068217;1605.71256595649;1642.28743404351;641.284859550816;3184.0;802.66177880292;475.9604434339;727.651000149737;535.878945499843;369.673439039779;238.03515627769;34.1392367961285;1576.0093101017;1607.9906898983;560.003264949559;2977.00000000001;726.730886731205;488.092410659734;679.548551803738;506.011255501949;348.824656431744;1462.8677772711;1514.13222272892;576.618909457395;134.337867029162;141.193909004598;127.330307884556;14.0740697333106
44062;1861.0;404.857785466813;317.786201836174;389.505495543226;388.08868720877;275.689380242553;75.6342705017855;9.43817920067844;919.70134474076;941.298655259241;283.403384449176;1760.0;450.528672347759;246.012367137263;384.33257355982;361.787269007308;211.622960182039;96.8241444957902;8.89201327002155;860.775674765565;899.224325234435;266.760398100646;1557.0;428.07363872723;226.348671804885;374.122232214252;270.665634874603;170.628458603607;766.865332586764;790.134667413236;257.727160150774;88.8898928703321;90.8961356491092;77.6593769372409;
44063;3770.0;718.839399990558;551.732030437338;722.466143960999;806.074751009327;636.563836797301;270.053918373005;64.2699194314717;1875.76834599719;1894.23165400281;854.631637177043;3614.0;727.0;570.0;724.0;761.0;525.0;248.0;59.0;1801.0;1813.0;730.0;3397.0;763.0;515.0;709.0;727.0;415.0;1674.0;1723.0;648.0;122.723162553462;140.0;136.0;15.060270678684
44064;4976.0;1167.0388480801;726.373154664684;1119.99560862249;1015.521628728;632.410450887427;262.385194883348;52.2751141339421;2411.32649546476;2564.67350453524;871.340042609112;4495.0;1131.0;616.0;1102.0;818.0;533.0;248.0;47.0;2171.0;2324.0;845.0;4189.0;1067.0;648.0;1076.0;690.0;448.0;2006.0;2183.0;688.0;138.393566119888;169.0;140.0;15.7117980299074
44065;767.0;158.502430906008;105.705600183881;130.631403964322;166.591491835478;127.726248308648;69.8571008173009;7.98572398436227;383.005761726357;383.994238273643;204.568608464122;776.0;171.0;100.0;165.0;141.0;125.0;66.0;8.0;393.0;383.0;180.0;805.0;186.0;105.0;163.0;161.0;117.0;410.0;395.0;168.0;34.9057076440671;38.0;47.0;
44066;6759.0;1710.16487497335;972.169088564417;1719.84317661331;1406.45170974188;688.886461193626;236.718590858751;24.7660980546646;3386.24819306378;3372.75180693622;683.042343181689;5665.0;1405.3190580454;994.63137653473;1317.66138782752;1188.20651669527;567.590143917081;184.041112369948;7.55040461004915;2809.50227145848;2855.49772854153;698.412426429547;4837.0;1289.37344746556;808.185517915152;1214.49751502629;905.41624066406;447.907850062776;2426.15764555216;2410.84235444784;550.690914603498;178.783557566795;197.254320437534;166.961576588419;16.8438570073426
44067;5240.0;910.617600466455;773.571815724962;902.258907999806;1032.08501071194;995.078782501311;535.108119477411;91.2797631181148;2598.94410868356;2641.05589131644;1351.32282726887;5231.00000000001;1021.80183311091;667.791749198466;857.87102720827;1075.11510225079;945.442138939937;570.049436975143;92.9287123165025;2527.73252076041;2703.26747923961;1494.75377669218;5035.0;1002.34241168344;687.179198736925;871.905269390172;1034.23705207364;830.200033832361;2463.87321322845;2571.12678677155;1442.16651160168;272.693092467867;300.707429232442;323.894809552003;13.1970844995537
44068;3480.0;743.559777301414;456.669899873287;773.645741523845;636.290434717715;599.276697627408;222.324995679472;48.2324532768599;1785.57395761184;1694.42604238816;804.212791514872;3322.0;781.359938964628;401.131280767828;749.356666696348;596.597024026315;523.395735458942;234.171669995661;35.9876840902791;1660.3573368296;1661.64266317041;738.099973621906;3007.0;691.933101438317;400.445805677627;659.33867539479;569.750567240864;406.605148199824;1472.14583585596;1534.85416414404;624.813000527179;128.518313934879;150.299809915489;136.896589382817;13.9085765208467
44069;16151.0;2239.58753044624;2192.12222889513;2363.58236602132;3737.90267458918;3890.58133373579;1488.86903670937;238.354829602985;7730.26371587624;8420.73628412376;4933.99868152448;16294.0;2888.39581991273;2293.92704259419;2641.71889922964;3801.56520315209;3122.70471411786;1325.29893764379;220.389383349703;8023.61232495061;8270.38767504939;4225.35247216524;15534.0;2876.393818909;2427.90941376084;2908.35478056564;3590.74606518026;2555.04869276038;7666.78122500421;7867.21877499579;3580.65392568397;638.539886746329;846.333179112463;635.008815478026;15.572126522434
44070;4710.0;944.445936707588;710.689012496475;1005.48804093285;1061.4236050236;709.185284164296;252.918690196488;25.8494304787014;2332.68955348571;2377.31044651429;922.17097280072;4562.99999999999;990.492352568971;715.33331093804;1013.86400613395;976.088136729587;600.232183621564;245.47557003285;21.5144399750243;2269.59136199368;2293.40863800631;868.257119205936;4358.00000000001;999.30876770373;724.052262084737;1049.52466328577;892.108559302322;449.218213116351;2162.60318230944;2195.39681769056;744.69466050744;155.853552460993;179.170878737735;126.218070582394;16.4755215812719
44071;5958.0;1052.99124723878;894.476915723053;981.046437541652;1438.38004331685;1030.123065739;452.900203155652;108.082087285003;2928.68998898134;3029.31001101866;1469.7102801417;5633.0;1075.0;872.0;956.0;1395.0;882.0;398.0;55.0;2754.0;2879.0;1170.0;5530.0;1266.0;833.0;1163.0;1217.0;713.0;2712.0;2818.0;992.0;192.346847328586;213.0;157.0;18.5525840068826
44072;7133.0;1468.77967685356;983.198125219202;1482.41025574698;1403.41115794796;1247.25409074981;491.45014200255;56.4965514799295;3527.43410759721;3605.56589240279;1465.4620259848;6582.0;1459.73754673133;999.033141355966;1369.74209356371;1260.17899363443;1005.33472865755;439.531700322848;48.4417957341568;3243.78760759634;3338.21239240366;1420.6555497818;5817.0;1322.09549543316;886.950182209455;1280.43043278873;1116.96554421476;813.143793189742;2854.4308625178;2962.5691374822;1164.43628889166;259.776460453;355.866171567142;264.611543845793;13.8873554830897
44073;6472.0;1444.62528362857;1087.71817601221;1349.41729018493;1351.49820060678;844.377411823853;322.744391886235;71.6192458574184;3221.84468960994;3250.15531039006;1038.72657333155;5876.0;1458.0;900.0;1310.0;1125.0;706.0;324.0;53.0;2922.0;2954.0;940.0;5276.0;1380.0;756.0;1290.0;985.0;532.0;2647.0;2629.0;928.0;225.212001716943;238.0;175.0;15.2265143242931
44074;4130.0;858.824982596448;613.113157543561;1017.8856887538;856.591126800033;561.705157078832;199.434468790038;22.4454184372874;2004.08321675507;2125.91678324493;650.904512148007;3935.00000000001;820.138142808091;621.147468259325;906.605871625513;821.19547728935;492.516259328986;248.268400110734;25.1283805780095;1915.74075593512;2019.25924406489;733.748712877876;4006.0;864.899948427024;711.529138731305;985.033522434244;726.260959257349;414.849406910779;1978.13924703455;2027.86075296545;704.369262506447;193.008701551365;219.119478640243;185.040742650851;16.0940608857487
