Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0005,888,152,17.12,736,82.88,52,5.86,7.07,0,0.0,0.0,684,77.03,92.93,1,M,MACRON,Emmanuel,587,66.1,85.82,2,F,LE PEN,Marine,97,10.92,14.18
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0006,724,196,27.07,528,72.93,51,7.04,9.66,0,0.0,0.0,477,65.88,90.34,1,M,MACRON,Emmanuel,367,50.69,76.94,2,F,LE PEN,Marine,110,15.19,23.06
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0007,744,213,28.63,531,71.37,42,5.65,7.91,0,0.0,0.0,489,65.73,92.09,1,M,MACRON,Emmanuel,377,50.67,77.1,2,F,LE PEN,Marine,112,15.05,22.9
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0008,920,185,20.11,735,79.89,80,8.7,10.88,0,0.0,0.0,655,71.2,89.12,1,M,MACRON,Emmanuel,527,57.28,80.46,2,F,LE PEN,Marine,128,13.91,19.54
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0009,786,160,20.36,626,79.64,54,6.87,8.63,0,0.0,0.0,572,72.77,91.37,1,M,MACRON,Emmanuel,477,60.69,83.39,2,F,LE PEN,Marine,95,12.09,16.61
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0010,915,215,23.5,700,76.5,58,6.34,8.29,0,0.0,0.0,642,70.16,91.71,1,M,MACRON,Emmanuel,527,57.6,82.09,2,F,LE PEN,Marine,115,12.57,17.91
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0011,679,120,17.67,559,82.33,41,6.04,7.33,0,0.0,0.0,518,76.29,92.67,1,M,MACRON,Emmanuel,403,59.35,77.8,2,F,LE PEN,Marine,115,16.94,22.2
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0012,759,170,22.4,589,77.6,46,6.06,7.81,0,0.0,0.0,543,71.54,92.19,1,M,MACRON,Emmanuel,416,54.81,76.61,2,F,LE PEN,Marine,127,16.73,23.39
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0013,789,214,27.12,575,72.88,52,6.59,9.04,0,0.0,0.0,523,66.29,90.96,1,M,MACRON,Emmanuel,409,51.84,78.2,2,F,LE PEN,Marine,114,14.45,21.8
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0014,909,380,41.8,529,58.2,52,5.72,9.83,0,0.0,0.0,477,52.48,90.17,1,M,MACRON,Emmanuel,356,39.16,74.63,2,F,LE PEN,Marine,121,13.31,25.37
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0015,827,329,39.78,498,60.22,46,5.56,9.24,0,0.0,0.0,452,54.66,90.76,1,M,MACRON,Emmanuel,332,40.15,73.45,2,F,LE PEN,Marine,120,14.51,26.55
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0016,773,298,38.55,475,61.45,49,6.34,10.32,0,0.0,0.0,426,55.11,89.68,1,M,MACRON,Emmanuel,321,41.53,75.35,2,F,LE PEN,Marine,105,13.58,24.65
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0017,786,180,22.9,606,77.1,67,8.52,11.06,0,0.0,0.0,539,68.58,88.94,1,M,MACRON,Emmanuel,458,58.27,84.97,2,F,LE PEN,Marine,81,10.31,15.03
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0018,996,287,28.82,709,71.18,62,6.22,8.74,0,0.0,0.0,647,64.96,91.26,1,M,MACRON,Emmanuel,489,49.1,75.58,2,F,LE PEN,Marine,158,15.86,24.42
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0019,1048,208,19.85,840,80.15,61,5.82,7.26,0,0.0,0.0,779,74.33,92.74,1,M,MACRON,Emmanuel,631,60.21,81.0,2,F,LE PEN,Marine,148,14.12,19.0
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0020,962,234,24.32,728,75.68,44,4.57,6.04,0,0.0,0.0,684,71.1,93.96,1,M,MACRON,Emmanuel,541,56.24,79.09,2,F,LE PEN,Marine,143,14.86,20.91
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0021,821,137,16.69,684,83.31,69,8.4,10.09,0,0.0,0.0,615,74.91,89.91,1,M,MACRON,Emmanuel,499,60.78,81.14,2,F,LE PEN,Marine,116,14.13,18.86
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0022,866,197,22.75,669,77.25,61,7.04,9.12,0,0.0,0.0,608,70.21,90.88,1,M,MACRON,Emmanuel,449,51.85,73.85,2,F,LE PEN,Marine,159,18.36,26.15
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0023,879,171,19.45,708,80.55,52,5.92,7.34,0,0.0,0.0,656,74.63,92.66,1,M,MACRON,Emmanuel,540,61.43,82.32,2,F,LE PEN,Marine,116,13.2,17.68
44,Loire-Atlantique,1,1ère circonscription,44114,Orvault,0024,885,199,22.49,686,77.51,67,7.57,9.77,0,0.0,0.0,619,69.94,90.23,1,M,MACRON,Emmanuel,475,53.67,76.74,2,F,LE PEN,Marine,144,16.27,23.26
44,Loire-Atlantique,6,6ème circonscription,44115,Oudon,0001,1080,221,20.46,859,79.54,67,6.2,7.8,18,1.67,2.1,774,71.67,90.1,1,M,MACRON,Emmanuel,534,49.44,68.99,2,F,LE PEN,Marine,240,22.22,31.01
44,Loire-Atlantique,6,6ème circonscription,44115,Oudon,0002,996,245,24.6,751,75.4,64,6.43,8.52,24,2.41,3.2,663,66.57,88.28,1,M,MACRON,Emmanuel,447,44.88,67.42,2,F,LE PEN,Marine,216,21.69,32.58
44,Loire-Atlantique,6,6ème circonscription,44115,Oudon,0003,1004,184,18.33,820,81.67,59,5.88,7.2,45,4.48,5.49,716,71.31,87.32,1,M,MACRON,Emmanuel,474,47.21,66.2,2,F,LE PEN,Marine,242,24.1,33.8
44,Loire-Atlantique,9,9ème circonscription,44116,Paimboeuf,0001,980,264,26.94,716,73.06,57,5.82,7.96,18,1.84,2.51,641,65.41,89.53,1,M,MACRON,Emmanuel,387,39.49,60.37,2,F,LE PEN,Marine,254,25.92,39.63
44,Loire-Atlantique,9,9ème circonscription,44116,Paimboeuf,0002,1011,259,25.62,752,74.38,77,7.62,10.24,23,2.27,3.06,652,64.49,86.7,1,M,MACRON,Emmanuel,351,34.72,53.83,2,F,LE PEN,Marine,301,29.77,46.17
44,Loire-Atlantique,10,10ème circonscription,44117,Le Pallet,0001,842,181,21.5,661,78.5,69,8.19,10.44,13,1.54,1.97,579,68.76,87.59,1,M,MACRON,Emmanuel,408,48.46,70.47,2,F,LE PEN,Marine,171,20.31,29.53
44,Loire-Atlantique,10,10ème circonscription,44117,Le Pallet,0002,944,191,20.23,753,79.77,50,5.3,6.64,23,2.44,3.05,680,72.03,90.31,1,M,MACRON,Emmanuel,453,47.99,66.62,2,F,LE PEN,Marine,227,24.05,33.38
44,Loire-Atlantique,10,10ème circonscription,44117,Le Pallet,0003,747,135,18.07,612,81.93,51,6.83,8.33,10,1.34,1.63,551,73.76,90.03,1,M,MACRON,Emmanuel,402,53.82,72.96,2,F,LE PEN,Marine,149,19.95,27.04
44,Loire-Atlantique,6,6ème circonscription,44118,Pannecé,0001,960,209,21.77,751,78.23,61,6.35,8.12,26,2.71,3.46,664,69.17,88.42,1,M,MACRON,Emmanuel,332,34.58,50.0,2,F,LE PEN,Marine,332,34.58,50.0
44,Loire-Atlantique,9,9ème circonscription,44119,Paulx,0001,668,130,19.46,538,80.54,23,3.44,4.28,14,2.1,2.6,501,75.0,93.12,1,M,MACRON,Emmanuel,296,44.31,59.08,2,F,LE PEN,Marine,205,30.69,40.92
44,Loire-Atlantique,9,9ème circonscription,44119,Paulx,0002,716,152,21.23,564,78.77,33,4.61,5.85,13,1.82,2.3,518,72.35,91.84,1,M,MACRON,Emmanuel,285,39.8,55.02,2,F,LE PEN,Marine,233,32.54,44.98
44,Loire-Atlantique,9,9ème circonscription,44120,Le Pellerin,0001,1030,271,26.31,759,73.69,72,6.99,9.49,26,2.52,3.43,661,64.17,87.09,1,M,MACRON,Emmanuel,390,37.86,59.0,2,F,LE PEN,Marine,271,26.31,41.0
44,Loire-Atlantique,9,9ème circonscription,44120,Le Pellerin,0002,914,209,22.87,705,77.13,78,8.53,11.06,20,2.19,2.84,607,66.41,86.1,1,M,MACRON,Emmanuel,373,40.81,61.45,2,F,LE PEN,Marine,234,25.6,38.55
44,Loire-Atlantique,9,9ème circonscription,44120,Le Pellerin,0003,1042,241,23.13,801,76.87,72,6.91,8.99,13,1.25,1.62,716,68.71,89.39,1,M,MACRON,Emmanuel,440,42.23,61.45,2,F,LE PEN,Marine,276,26.49,38.55
44,Loire-Atlantique,9,9ème circonscription,44120,Le Pellerin,0004,950,270,28.42,680,71.58,61,6.42,8.97,16,1.68,2.35,603,63.47,88.68,1,M,MACRON,Emmanuel,399,42.0,66.17,2,F,LE PEN,Marine,204,21.47,33.83
44,Loire-Atlantique,6,6ème circonscription,44121,Petit-Auverné,0001,322,85,26.4,237,73.6,21,6.52,8.86,1,0.31,0.42,215,66.77,90.72,1,M,MACRON,Emmanuel,113,35.09,52.56,2,F,LE PEN,Marine,102,31.68,47.44
44,Loire-Atlantique,5,5ème circonscription,44122,Petit-Mars,0001,873,183,20.96,690,79.04,43,4.93,6.23,17,1.95,2.46,630,72.16,91.3,1,M,MACRON,Emmanuel,414,47.42,65.71,2,F,LE PEN,Marine,216,24.74,34.29
44,Loire-Atlantique,5,5ème circonscription,44122,Petit-Mars,0002,1091,208,19.07,883,80.93,71,6.51,8.04,28,2.57,3.17,784,71.86,88.79,1,M,MACRON,Emmanuel,515,47.2,65.69,2,F,LE PEN,Marine,269,24.66,34.31
44,Loire-Atlantique,5,5ème circonscription,44122,Petit-Mars,0003,941,224,23.8,717,76.2,32,3.4,4.46,24,2.55,3.35,661,70.24,92.19,1,M,MACRON,Emmanuel,391,41.55,59.15,2,F,LE PEN,Marine,270,28.69,40.85
44,Loire-Atlantique,6,6ème circonscription,44123,Pierric,0001,741,195,26.32,546,73.68,32,4.32,5.86,15,2.02,2.75,499,67.34,91.39,1,M,MACRON,Emmanuel,235,31.71,47.09,2,F,LE PEN,Marine,264,35.63,52.91
44,Loire-Atlantique,6,6ème circonscription,44124,Le Pin,0001,553,126,22.78,427,77.22,29,5.24,6.79,4,0.72,0.94,394,71.25,92.27,1,M,MACRON,Emmanuel,204,36.89,51.78,2,F,LE PEN,Marine,190,34.36,48.22
44,Loire-Atlantique,7,7ème circonscription,44125,Piriac-sur-Mer,0001,861,147,17.07,714,82.93,48,5.57,6.72,9,1.05,1.26,657,76.31,92.02,1,M,MACRON,Emmanuel,464,53.89,70.62,2,F,LE PEN,Marine,193,22.42,29.38
44,Loire-Atlantique,7,7ème circonscription,44125,Piriac-sur-Mer,0002,843,154,18.27,689,81.73,56,6.64,8.13,5,0.59,0.73,628,74.5,91.15,1,M,MACRON,Emmanuel,408,48.4,64.97,2,F,LE PEN,Marine,220,26.1,35.03
44,Loire-Atlantique,7,7ème circonscription,44125,Piriac-sur-Mer,0003,893,157,17.58,736,82.42,45,5.04,6.11,8,0.9,1.09,683,76.48,92.8,1,M,MACRON,Emmanuel,464,51.96,67.94,2,F,LE PEN,Marine,219,24.52,32.06
44,Loire-Atlantique,9,9ème circonscription,44126,La Plaine-sur-Mer,0001,670,161,24.03,509,75.97,41,6.12,8.06,14,2.09,2.75,454,67.76,89.19,1,M,MACRON,Emmanuel,261,38.96,57.49,2,F,LE PEN,Marine,193,28.81,42.51
44,Loire-Atlantique,9,9ème circonscription,44126,La Plaine-sur-Mer,0002,1190,245,20.59,945,79.41,77,6.47,8.15,20,1.68,2.12,848,71.26,89.74,1,M,MACRON,Emmanuel,504,42.35,59.43,2,F,LE PEN,Marine,344,28.91,40.57
44,Loire-Atlantique,9,9ème circonscription,44126,La Plaine-sur-Mer,0003,987,218,22.09,769,77.91,51,5.17,6.63,21,2.13,2.73,697,70.62,90.64,1,M,MACRON,Emmanuel,389,39.41,55.81,2,F,LE PEN,Marine,308,31.21,44.19
44,Loire-Atlantique,9,9ème circonscription,44126,La Plaine-sur-Mer,0004,1042,235,22.55,807,77.45,59,5.66,7.31,16,1.54,1.98,732,70.25,90.71,1,M,MACRON,Emmanuel,448,42.99,61.2,2,F,LE PEN,Marine,284,27.26,38.8
44,Loire-Atlantique,10,10ème circonscription,44127,La Planche,0001,949,198,20.86,751,79.14,47,4.95,6.26,18,1.9,2.4,686,72.29,91.34,1,M,MACRON,Emmanuel,409,43.1,59.62,2,F,LE PEN,Marine,277,29.19,40.38
44,Loire-Atlantique,10,10ème circonscription,44127,La Planche,0002,1016,208,20.47,808,79.53,59,5.81,7.3,27,2.66,3.34,722,71.06,89.36,1,M,MACRON,Emmanuel,478,47.05,66.2,2,F,LE PEN,Marine,244,24.02,33.8
44,Loire-Atlantique,6,6ème circonscription,44128,Plessé,0001,972,220,22.63,752,77.37,35,3.6,4.65,19,1.95,2.53,698,71.81,92.82,1,M,MACRON,Emmanuel,419,43.11,60.03,2,F,LE PEN,Marine,279,28.7,39.97
44,Loire-Atlantique,6,6ème circonscription,44128,Plessé,0002,804,184,22.89,620,77.11,54,6.72,8.71,20,2.49,3.23,546,67.91,88.06,1,M,MACRON,Emmanuel,316,39.3,57.88,2,F,LE PEN,Marine,230,28.61,42.12
44,Loire-Atlantique,6,6ème circonscription,44128,Plessé,0003,715,193,26.99,522,73.01,48,6.71,9.2,13,1.82,2.49,461,64.48,88.31,1,M,MACRON,Emmanuel,243,33.99,52.71,2,F,LE PEN,Marine,218,30.49,47.29
44,Loire-Atlantique,6,6ème circonscription,44128,Plessé,0004,723,182,25.17,541,74.83,64,8.85,11.83,14,1.94,2.59,463,64.04,85.58,1,M,MACRON,Emmanuel,249,34.44,53.78,2,F,LE PEN,Marine,214,29.6,46.22
44,Loire-Atlantique,6,6ème circonscription,44128,Plessé,0005,722,176,24.38,546,75.62,35,4.85,6.41,19,2.63,3.48,492,68.14,90.11,1,M,MACRON,Emmanuel,288,39.89,58.54,2,F,LE PEN,Marine,204,28.25,41.46
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0001,889,210,23.62,679,76.38,55,6.19,8.1,10,1.12,1.47,614,69.07,90.43,1,M,MACRON,Emmanuel,375,42.18,61.07,2,F,LE PEN,Marine,239,26.88,38.93
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0002,811,260,32.06,551,67.94,39,4.81,7.08,18,2.22,3.27,494,60.91,89.66,1,M,MACRON,Emmanuel,329,40.57,66.6,2,F,LE PEN,Marine,165,20.35,33.4
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0003,919,181,19.7,738,80.3,51,5.55,6.91,18,1.96,2.44,669,72.8,90.65,1,M,MACRON,Emmanuel,410,44.61,61.29,2,F,LE PEN,Marine,259,28.18,38.71
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0004,1202,268,22.3,934,77.7,73,6.07,7.82,31,2.58,3.32,830,69.05,88.87,1,M,MACRON,Emmanuel,495,41.18,59.64,2,F,LE PEN,Marine,335,27.87,40.36
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0005,1196,261,21.82,935,78.18,78,6.52,8.34,30,2.51,3.21,827,69.15,88.45,1,M,MACRON,Emmanuel,425,35.54,51.39,2,F,LE PEN,Marine,402,33.61,48.61
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0006,959,209,21.79,750,78.21,59,6.15,7.87,23,2.4,3.07,668,69.66,89.07,1,M,MACRON,Emmanuel,359,37.43,53.74,2,F,LE PEN,Marine,309,32.22,46.26
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0007,1020,283,27.75,737,72.25,49,4.8,6.65,28,2.75,3.8,660,64.71,89.55,1,M,MACRON,Emmanuel,389,38.14,58.94,2,F,LE PEN,Marine,271,26.57,41.06
44,Loire-Atlantique,7,7ème circonscription,44129,Pontchâteau,0008,1127,265,23.51,862,76.49,63,5.59,7.31,32,2.84,3.71,767,68.06,88.98,1,M,MACRON,Emmanuel,436,38.69,56.84,2,F,LE PEN,Marine,331,29.37,43.16
44,Loire-Atlantique,4,4ème circonscription,44130,Pont-Saint-Martin,0001,829,179,21.59,650,78.41,52,6.27,8.0,18,2.17,2.77,580,69.96,89.23,1,M,MACRON,Emmanuel,404,48.73,69.66,2,F,LE PEN,Marine,176,21.23,30.34
44,Loire-Atlantique,4,4ème circonscription,44130,Pont-Saint-Martin,0002,945,207,21.9,738,78.1,47,4.97,6.37,14,1.48,1.9,677,71.64,91.73,1,M,MACRON,Emmanuel,437,46.24,64.55,2,F,LE PEN,Marine,240,25.4,35.45
44,Loire-Atlantique,4,4ème circonscription,44130,Pont-Saint-Martin,0003,970,248,25.57,722,74.43,41,4.23,5.68,21,2.16,2.91,660,68.04,91.41,1,M,MACRON,Emmanuel,446,45.98,67.58,2,F,LE PEN,Marine,214,22.06,32.42
44,Loire-Atlantique,4,4ème circonscription,44130,Pont-Saint-Martin,0004,807,169,20.94,638,79.06,32,3.97,5.02,11,1.36,1.72,595,73.73,93.26,1,M,MACRON,Emmanuel,420,52.04,70.59,2,F,LE PEN,Marine,175,21.69,29.41
44,Loire-Atlantique,4,4ème circonscription,44130,Pont-Saint-Martin,0005,753,151,20.05,602,79.95,35,4.65,5.81,15,1.99,2.49,552,73.31,91.69,1,M,MACRON,Emmanuel,395,52.46,71.56,2,F,LE PEN,Marine,157,20.85,28.44
44,Loire-Atlantique,4,4ème circonscription,44130,Pont-Saint-Martin,0006,886,146,16.48,740,83.52,57,6.43,7.7,18,2.03,2.43,665,75.06,89.86,1,M,MACRON,Emmanuel,474,53.5,71.28,2,F,LE PEN,Marine,191,21.56,28.72
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0001,998,261,26.15,737,73.85,50,5.01,6.78,13,1.3,1.76,674,67.54,91.45,1,M,MACRON,Emmanuel,504,50.5,74.78,2,F,LE PEN,Marine,170,17.03,25.22
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0002,891,223,25.03,668,74.97,45,5.05,6.74,21,2.36,3.14,602,67.56,90.12,1,M,MACRON,Emmanuel,375,42.09,62.29,2,F,LE PEN,Marine,227,25.48,37.71
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0003,949,182,19.18,767,80.82,56,5.9,7.3,13,1.37,1.69,698,73.55,91.0,1,M,MACRON,Emmanuel,525,55.32,75.21,2,F,LE PEN,Marine,173,18.23,24.79
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0004,939,179,19.06,760,80.94,46,4.9,6.05,10,1.06,1.32,704,74.97,92.63,1,M,MACRON,Emmanuel,507,53.99,72.02,2,F,LE PEN,Marine,197,20.98,27.98
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0005,984,240,24.39,744,75.61,53,5.39,7.12,7,0.71,0.94,684,69.51,91.94,1,M,MACRON,Emmanuel,440,44.72,64.33,2,F,LE PEN,Marine,244,24.8,35.67
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0006,818,167,20.42,651,79.58,32,3.91,4.92,10,1.22,1.54,609,74.45,93.55,1,M,MACRON,Emmanuel,443,54.16,72.74,2,F,LE PEN,Marine,166,20.29,27.26
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0007,909,189,20.79,720,79.21,31,3.41,4.31,12,1.32,1.67,677,74.48,94.03,1,M,MACRON,Emmanuel,495,54.46,73.12,2,F,LE PEN,Marine,182,20.02,26.88
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0008,967,216,22.34,751,77.66,56,5.79,7.46,6,0.62,0.8,689,71.25,91.74,1,M,MACRON,Emmanuel,455,47.05,66.04,2,F,LE PEN,Marine,234,24.2,33.96
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0009,800,153,19.13,647,80.88,39,4.88,6.03,15,1.88,2.32,593,74.13,91.65,1,M,MACRON,Emmanuel,371,46.38,62.56,2,F,LE PEN,Marine,222,27.75,37.44
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0010,900,172,19.11,728,80.89,55,6.11,7.55,13,1.44,1.79,660,73.33,90.66,1,M,MACRON,Emmanuel,509,56.56,77.12,2,F,LE PEN,Marine,151,16.78,22.88
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0011,960,155,16.15,805,83.85,69,7.19,8.57,20,2.08,2.48,716,74.58,88.94,1,M,MACRON,Emmanuel,525,54.69,73.32,2,F,LE PEN,Marine,191,19.9,26.68
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0012,989,234,23.66,755,76.34,46,4.65,6.09,23,2.33,3.05,686,69.36,90.86,1,M,MACRON,Emmanuel,381,38.52,55.54,2,F,LE PEN,Marine,305,30.84,44.46
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0013,1020,229,22.45,791,77.55,40,3.92,5.06,11,1.08,1.39,740,72.55,93.55,1,M,MACRON,Emmanuel,412,40.39,55.68,2,F,LE PEN,Marine,328,32.16,44.32
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0014,975,220,22.56,755,77.44,47,4.82,6.23,16,1.64,2.12,692,70.97,91.66,1,M,MACRON,Emmanuel,471,48.31,68.06,2,F,LE PEN,Marine,221,22.67,31.94
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0015,889,205,23.06,684,76.94,41,4.61,5.99,18,2.02,2.63,625,70.3,91.37,1,M,MACRON,Emmanuel,419,47.13,67.04,2,F,LE PEN,Marine,206,23.17,32.96
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0016,972,246,25.31,726,74.69,61,6.28,8.4,10,1.03,1.38,655,67.39,90.22,1,M,MACRON,Emmanuel,490,50.41,74.81,2,F,LE PEN,Marine,165,16.98,25.19
44,Loire-Atlantique,9,9ème circonscription,44131,Pornic,0017,763,190,24.9,573,75.1,40,5.24,6.98,11,1.44,1.92,522,68.41,91.1,1,M,MACRON,Emmanuel,310,40.63,59.39,2,F,LE PEN,Marine,212,27.79,40.61
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0001,1350,286,21.19,1064,78.81,78,5.78,7.33,0,0.0,0.0,986,73.04,92.67,1,M,MACRON,Emmanuel,691,51.19,70.08,2,F,LE PEN,Marine,295,21.85,29.92
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0002,1380,314,22.75,1066,77.25,91,6.59,8.54,0,0.0,0.0,975,70.65,91.46,1,M,MACRON,Emmanuel,659,47.75,67.59,2,F,LE PEN,Marine,316,22.9,32.41
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0003,1554,354,22.78,1200,77.22,106,6.82,8.83,0,0.0,0.0,1094,70.4,91.17,1,M,MACRON,Emmanuel,778,50.06,71.12,2,F,LE PEN,Marine,316,20.33,28.88
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0004,1380,321,23.26,1059,76.74,89,6.45,8.4,0,0.0,0.0,970,70.29,91.6,1,M,MACRON,Emmanuel,702,50.87,72.37,2,F,LE PEN,Marine,268,19.42,27.63
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0005,1347,258,19.15,1089,80.85,82,6.09,7.53,0,0.0,0.0,1007,74.76,92.47,1,M,MACRON,Emmanuel,751,55.75,74.58,2,F,LE PEN,Marine,256,19.01,25.42
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0006,1408,304,21.59,1104,78.41,103,7.32,9.33,0,0.0,0.0,1001,71.09,90.67,1,M,MACRON,Emmanuel,715,50.78,71.43,2,F,LE PEN,Marine,286,20.31,28.57
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0007,1190,238,20.0,952,80.0,77,6.47,8.09,0,0.0,0.0,875,73.53,91.91,1,M,MACRON,Emmanuel,641,53.87,73.26,2,F,LE PEN,Marine,234,19.66,26.74
44,Loire-Atlantique,7,7ème circonscription,44132,Pornichet,0008,1450,307,21.17,1143,78.83,108,7.45,9.45,0,0.0,0.0,1035,71.38,90.55,1,M,MACRON,Emmanuel,693,47.79,66.96,2,F,LE PEN,Marine,342,23.59,33.04
44,Loire-Atlantique,9,9ème circonscription,44133,Port-Saint-Père,0001,1154,259,22.44,895,77.56,68,5.89,7.6,31,2.69,3.46,796,68.98,88.94,1,M,MACRON,Emmanuel,521,45.15,65.45,2,F,LE PEN,Marine,275,23.83,34.55
44,Loire-Atlantique,9,9ème circonscription,44133,Port-Saint-Père,0002,1139,217,19.05,922,80.95,77,6.76,8.35,28,2.46,3.04,817,71.73,88.61,1,M,MACRON,Emmanuel,464,40.74,56.79,2,F,LE PEN,Marine,353,30.99,43.21
44,Loire-Atlantique,6,6ème circonscription,44134,Pouillé-les-Côteaux,0001,738,139,18.83,599,81.17,46,6.23,7.68,9,1.22,1.5,544,73.71,90.82,1,M,MACRON,Emmanuel,294,39.84,54.04,2,F,LE PEN,Marine,250,33.88,45.96
44,Loire-Atlantique,7,7ème circonscription,44135,Le Pouliguen,0001,1221,292,23.91,929,76.09,48,3.93,5.17,19,1.56,2.05,862,70.6,92.79,1,M,MACRON,Emmanuel,524,42.92,60.79,2,F,LE PEN,Marine,338,27.68,39.21
44,Loire-Atlantique,7,7ème circonscription,44135,Le Pouliguen,0002,1059,289,27.29,770,72.71,54,5.1,7.01,15,1.42,1.95,701,66.19,91.04,1,M,MACRON,Emmanuel,475,44.85,67.76,2,F,LE PEN,Marine,226,21.34,32.24
44,Loire-Atlantique,7,7ème circonscription,44135,Le Pouliguen,0003,1202,247,20.55,955,79.45,61,5.07,6.39,11,0.92,1.15,883,73.46,92.46,1,M,MACRON,Emmanuel,596,49.58,67.5,2,F,LE PEN,Marine,287,23.88,32.5
44,Loire-Atlantique,7,7ème circonscription,44135,Le Pouliguen,0004,1211,228,18.83,983,81.17,60,4.95,6.1,10,0.83,1.02,913,75.39,92.88,1,M,MACRON,Emmanuel,651,53.76,71.3,2,F,LE PEN,Marine,262,21.64,28.7
44,Loire-Atlantique,9,9ème circonscription,44136,Préfailles,0001,797,159,19.95,638,80.05,28,3.51,4.39,5,0.63,0.78,605,75.91,94.83,1,M,MACRON,Emmanuel,471,59.1,77.85,2,F,LE PEN,Marine,134,16.81,22.15
44,Loire-Atlantique,9,9ème circonscription,44136,Préfailles,0002,813,178,21.89,635,78.11,50,6.15,7.87,13,1.6,2.05,572,70.36,90.08,1,M,MACRON,Emmanuel,377,46.37,65.91,2,F,LE PEN,Marine,195,23.99,34.09
44,Loire-Atlantique,8,8ème circonscription,44137,Prinquiau,0001,1147,240,20.92,907,79.08,56,4.88,6.17,29,2.53,3.2,822,71.67,90.63,1,M,MACRON,Emmanuel,489,42.63,59.49,2,F,LE PEN,Marine,333,29.03,40.51
44,Loire-Atlantique,8,8ème circonscription,44137,Prinquiau,0002,1284,197,15.34,1087,84.66,68,5.3,6.26,19,1.48,1.75,1000,77.88,92.0,1,M,MACRON,Emmanuel,631,49.14,63.1,2,F,LE PEN,Marine,369,28.74,36.9
44,Loire-Atlantique,6,6ème circonscription,44138,Puceul,0001,771,162,21.01,609,78.99,52,6.74,8.54,11,1.43,1.81,546,70.82,89.66,1,M,MACRON,Emmanuel,344,44.62,63.0,2,F,LE PEN,Marine,202,26.2,37.0
