Date,Code département,Département,Code commune,Commune,Sexe,Tranche age,Nombre de demandeurs d_emploi
T4_2019,44,Loire-Atlantique,44047,Couëron,Femmes,Total,865
T4_2019,44,Loire-Atlantique,44048,Couffé,Total,Total,160
T4_2019,44,Loire-Atlantique,44048,Couffé,Femmes,Total,105
T4_2019,44,Loire-Atlantique,44048,Couffé,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44049,Le Croisic,Total,Total,300
T4_2019,44,Loire-Atlantique,44049,Le Croisic,Femmes,Total,150
T4_2019,44,Loire-Atlantique,44049,Le Croisic,Total,50 ans et plus,95
T4_2019,44,Loire-Atlantique,44050,Crossac,Total,Total,185
T4_2019,44,Loire-Atlantique,44051,Derval,Hommes,Total,95
T4_2019,44,Loire-Atlantique,44051,Derval,Femmes,Total,125
T4_2019,44,Loire-Atlantique,44052,Donges,Femmes,Total,410
T4_2019,44,Loire-Atlantique,44052,Donges,Total,25 à 49 ans,440
T4_2019,44,Loire-Atlantique,44053,Drefféac,Hommes,Total,65
T4_2019,44,Loire-Atlantique,44055,La Baule-Escoublac,Femmes,Total,690
T4_2019,44,Loire-Atlantique,44056,Fay-de-Bretagne,Hommes,Total,90
T4_2019,44,Loire-Atlantique,44056,Fay-de-Bretagne,Total,25 à 49 ans,160
T4_2019,44,Loire-Atlantique,44057,Fégréac,Hommes,Total,95
T4_2019,44,Loire-Atlantique,44057,Fégréac,Total,25 à 49 ans,120
T4_2019,44,Loire-Atlantique,44058,Fercé,Total,Moins de 25 ans,5
T4_2019,44,Loire-Atlantique,44058,Fercé,Total,50 ans et plus,10
T4_2019,44,Loire-Atlantique,44061,Frossay,Femmes,Total,165
T4_2019,44,Loire-Atlantique,44061,Frossay,Total,25 à 49 ans,165
T4_2019,44,Loire-Atlantique,44062,Le Gâvre,Hommes,Total,45
T4_2019,44,Loire-Atlantique,44064,Gorges,Total,Total,285
T4_2019,44,Loire-Atlantique,44064,Gorges,Hommes,Total,110
T4_2019,44,Loire-Atlantique,44065,Grand-Auverné,Total,25 à 49 ans,30
T4_2019,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Hommes,Total,130
T4_2019,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Total,25 à 49 ans,215
T4_2019,44,Loire-Atlantique,44067,Guémené-Penfao,Femmes,Total,215
T4_2019,44,Loire-Atlantique,44069,Guérande,Total,Moins de 25 ans,210
T4_2019,44,Loire-Atlantique,44070,La Haie-Fouassière,Hommes,Total,125
T4_2019,44,Loire-Atlantique,44071,Haute-Goulaine,Total,Total,335
T4_2019,44,Loire-Atlantique,44071,Haute-Goulaine,Total,25 à 49 ans,195
T4_2019,44,Loire-Atlantique,44072,Herbignac,Femmes,Total,330
T4_2019,44,Loire-Atlantique,44072,Herbignac,Total,50 ans et plus,140
T4_2019,44,Loire-Atlantique,44073,Héric,Total,Moins de 25 ans,70
T4_2019,44,Loire-Atlantique,44073,Héric,Total,25 à 49 ans,255
T4_2019,44,Loire-Atlantique,44074,Indre,Femmes,Total,160
T4_2019,44,Loire-Atlantique,44074,Indre,Total,25 à 49 ans,210
T4_2019,44,Loire-Atlantique,44074,Indre,Total,50 ans et plus,75
T4_2019,44,Loire-Atlantique,44075,Issé,Total,Total,150
T4_2019,44,Loire-Atlantique,44075,Issé,Total,50 ans et plus,35
T4_2019,44,Loire-Atlantique,44076,Jans,Total,Total,95
T4_2019,44,Loire-Atlantique,44076,Jans,Femmes,Total,60
T4_2019,44,Loire-Atlantique,44076,Jans,Total,25 à 49 ans,60
T4_2019,44,Loire-Atlantique,44077,Joué-sur-Erdre,Total,25 à 49 ans,115
T4_2019,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Total,Total,25
T4_2019,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Femmes,Total,15
T4_2019,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Total,25 à 49 ans,15
T4_2019,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Total,50 ans et plus,10
T4_2019,44,Loire-Atlantique,44079,Le Landreau,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44079,Le Landreau,Total,50 ans et plus,55
T4_2019,44,Loire-Atlantique,44080,Lavau-sur-Loire,Total,50 ans et plus,15
T4_2019,44,Loire-Atlantique,44081,Legé,Femmes,Total,205
T4_2019,44,Loire-Atlantique,44082,Ligné,Femmes,Total,195
T4_2019,44,Loire-Atlantique,44083,La Limouzinière,Hommes,Total,75
T4_2019,44,Loire-Atlantique,44083,La Limouzinière,Total,25 à 49 ans,135
T4_2019,44,Loire-Atlantique,44083,La Limouzinière,Total,50 ans et plus,30
T4_2019,44,Loire-Atlantique,44084,Le Loroux-Bottereau,Total,50 ans et plus,135
T4_2019,44,Loire-Atlantique,44085,Louisfert,Femmes,Total,35
T4_2019,44,Loire-Atlantique,44085,Louisfert,Total,25 à 49 ans,40
T4_2019,44,Loire-Atlantique,44085,Louisfert,Total,50 ans et plus,15
T4_2019,44,Loire-Atlantique,44086,Lusanger,Total,Total,90
T4_2019,44,Loire-Atlantique,44086,Lusanger,Total,Moins de 25 ans,15
T4_2019,44,Loire-Atlantique,44086,Lusanger,Total,25 à 49 ans,50
T4_2019,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Hommes,Total,385
T4_2019,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Femmes,Total,375
T4_2019,44,Loire-Atlantique,44087,Machecoul-Saint-Même,Total,25 à 49 ans,400
T4_2019,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Total,Total,185
T4_2019,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Total,25 à 49 ans,115
T4_2019,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Total,50 ans et plus,45
T4_2019,44,Loire-Atlantique,44089,Malville,Hommes,Total,105
T4_2019,44,Loire-Atlantique,44090,La Marne,Total,Total,125
T4_2019,44,Loire-Atlantique,44090,La Marne,Total,Moins de 25 ans,15
T4_2019,44,Loire-Atlantique,44091,Marsac-sur-Don,Total,Moins de 25 ans,15
T4_2019,44,Loire-Atlantique,44091,Marsac-sur-Don,Total,25 à 49 ans,65
T4_2019,44,Loire-Atlantique,44091,Marsac-sur-Don,Total,50 ans et plus,30
T4_2019,44,Loire-Atlantique,44092,Massérac,Total,Total,80
T4_2019,44,Loire-Atlantique,44092,Massérac,Femmes,Total,45
T4_2019,44,Loire-Atlantique,44092,Massérac,Total,25 à 49 ans,45
T4_2019,44,Loire-Atlantique,44092,Massérac,Total,50 ans et plus,25
T4_2019,44,Loire-Atlantique,44094,Mauves-sur-Loire,Total,Total,255
T4_2019,44,Loire-Atlantique,44094,Mauves-sur-Loire,Total,25 à 49 ans,145
T4_2019,44,Loire-Atlantique,44095,La Meilleraye-de-Bretagne,Total,25 à 49 ans,75
T4_2019,44,Loire-Atlantique,44096,Mésanger,Femmes,Total,200
T4_2019,44,Loire-Atlantique,44097,Mesquer,Femmes,Total,90
T4_2019,44,Loire-Atlantique,44097,Mesquer,Total,50 ans et plus,65
T4_2019,44,Loire-Atlantique,44098,Missillac,Total,Moins de 25 ans,60
T4_2019,44,Loire-Atlantique,44098,Missillac,Total,50 ans et plus,95
T4_2019,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Hommes,Total,65
T4_2019,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Total,25 à 49 ans,85
T4_2019,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Total,50 ans et plus,40
T4_2019,44,Loire-Atlantique,44100,Monnières,Total,Moins de 25 ans,25
T4_2019,44,Loire-Atlantique,44100,Monnières,Total,50 ans et plus,25
T4_2019,44,Loire-Atlantique,44101,La Montagne,Hommes,Total,205
T4_2019,44,Loire-Atlantique,44101,La Montagne,Total,25 à 49 ans,295
T4_2019,44,Loire-Atlantique,44102,Montbert,Femmes,Total,110
T4_2019,44,Loire-Atlantique,44102,Montbert,Total,Moins de 25 ans,40
T4_2019,44,Loire-Atlantique,44102,Montbert,Total,25 à 49 ans,130
T4_2019,44,Loire-Atlantique,44102,Montbert,Total,50 ans et plus,40
T4_2019,44,Loire-Atlantique,44103,Montoir-de-Bretagne,Femmes,Total,350
T4_2019,44,Loire-Atlantique,44103,Montoir-de-Bretagne,Total,25 à 49 ans,370
T4_2019,44,Loire-Atlantique,44104,Montrelais,Total,Total,50
T4_2019,44,Loire-Atlantique,44104,Montrelais,Total,50 ans et plus,15
T4_2019,44,Loire-Atlantique,44105,Mouais,Hommes,Total,15
T4_2019,44,Loire-Atlantique,44106,Les Moutiers-en-Retz,Femmes,Total,75
T4_2019,44,Loire-Atlantique,44107,Mouzeil,Total,Total,140
T4_2019,44,Loire-Atlantique,44108,Mouzillon,Total,Moins de 25 ans,25
T4_2019,44,Loire-Atlantique,44108,Mouzillon,Total,25 à 49 ans,105
T4_2019,44,Loire-Atlantique,44108,Mouzillon,Total,50 ans et plus,45
T4_2019,44,Loire-Atlantique,44109,Nantes,Hommes,Total,17330
T4_2019,44,Loire-Atlantique,44109,Nantes,Total,25 à 49 ans,23850
T4_2019,44,Loire-Atlantique,44110,Nort-sur-Erdre,Total,Total,605
T4_2019,44,Loire-Atlantique,44110,Nort-sur-Erdre,Total,25 à 49 ans,380
T4_2019,44,Loire-Atlantique,44111,Notre-Dame-des-Landes,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Femmes,Total,25
T4_2019,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Total,Moins de 25 ans,10
T4_2019,44,Loire-Atlantique,44113,Nozay,Total,25 à 49 ans,195
T4_2019,44,Loire-Atlantique,44114,Orvault,Total,Total,1885
T4_2019,44,Loire-Atlantique,44114,Orvault,Hommes,Total,890
T4_2019,44,Loire-Atlantique,44114,Orvault,Femmes,Total,995
T4_2019,44,Loire-Atlantique,44114,Orvault,Total,25 à 49 ans,1205
T4_2019,44,Loire-Atlantique,44115,Oudon,Hommes,Total,120
T4_2019,44,Loire-Atlantique,44115,Oudon,Femmes,Total,155
T4_2019,44,Loire-Atlantique,44116,Paimbœuf,Total,Total,305
T4_2019,44,Loire-Atlantique,44117,Le Pallet,Femmes,Total,125
T4_2019,44,Loire-Atlantique,44117,Le Pallet,Total,50 ans et plus,50
T4_2019,44,Loire-Atlantique,44118,Pannecé,Total,Total,110
T4_2019,44,Loire-Atlantique,44119,Paulx,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44119,Paulx,Total,25 à 49 ans,105
T4_2019,44,Loire-Atlantique,44120,Le Pellerin,Total,Total,445
T4_2019,44,Loire-Atlantique,44120,Le Pellerin,Hommes,Total,190
T4_2019,44,Loire-Atlantique,44120,Le Pellerin,Femmes,Total,255
T4_2019,44,Loire-Atlantique,44120,Le Pellerin,Total,Moins de 25 ans,65
T4_2019,44,Loire-Atlantique,44120,Le Pellerin,Total,25 à 49 ans,290
T4_2019,44,Loire-Atlantique,44121,Petit-Auverné,Total,Total,40
T4_2019,44,Loire-Atlantique,44121,Petit-Auverné,Femmes,Total,20
T4_2019,44,Loire-Atlantique,44121,Petit-Auverné,Total,Moins de 25 ans,5
T4_2019,44,Loire-Atlantique,44121,Petit-Auverné,Total,25 à 49 ans,30
T4_2019,44,Loire-Atlantique,44122,Petit-Mars,Total,50 ans et plus,50
T4_2019,44,Loire-Atlantique,44124,Le Pin,Femmes,Total,30
T4_2019,44,Loire-Atlantique,44124,Le Pin,Total,50 ans et plus,15
T4_2019,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Hommes,Total,175
T4_2019,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Femmes,Total,230
T4_2019,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Total,25 à 49 ans,220
T4_2019,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Total,50 ans et plus,125
T4_2019,44,Loire-Atlantique,44127,La Planche,Total,Total,185
T4_2019,44,Loire-Atlantique,44127,La Planche,Hommes,Total,70
T4_2019,44,Loire-Atlantique,44127,La Planche,Femmes,Total,115
T4_2019,44,Loire-Atlantique,44128,Plessé,Total,Total,425
T4_2019,44,Loire-Atlantique,44128,Plessé,Femmes,Total,250
T4_2019,44,Loire-Atlantique,44128,Plessé,Total,Moins de 25 ans,60
T4_2019,44,Loire-Atlantique,44129,Pontchâteau,Hommes,Total,320
T4_2019,44,Loire-Atlantique,44129,Pontchâteau,Femmes,Total,500
T4_2019,44,Loire-Atlantique,44129,Pontchâteau,Total,Moins de 25 ans,155
T4_2019,44,Loire-Atlantique,44129,Pontchâteau,Total,25 à 49 ans,500
T4_2019,44,Loire-Atlantique,44130,Pont-Saint-Martin,Femmes,Total,220
T4_2019,44,Loire-Atlantique,44130,Pont-Saint-Martin,Total,Moins de 25 ans,45
T4_2019,44,Loire-Atlantique,44130,Pont-Saint-Martin,Total,25 à 49 ans,235
T4_2019,44,Loire-Atlantique,44131,Pornic,Total,25 à 49 ans,760
T4_2019,44,Loire-Atlantique,44131,Pornic,Total,50 ans et plus,475
T4_2019,44,Loire-Atlantique,44132,Pornichet,Total,Moins de 25 ans,115
T4_2019,44,Loire-Atlantique,44133,Port-Saint-Père,Femmes,Total,110
T4_2019,44,Loire-Atlantique,44134,Pouillé-les-Côteaux,Femmes,Total,45
T4_2019,44,Loire-Atlantique,44135,Le Pouliguen,Femmes,Total,195
T4_2019,44,Loire-Atlantique,44136,Préfailles,Femmes,Total,65
T4_2019,44,Loire-Atlantique,44136,Préfailles,Total,Moins de 25 ans,20
T4_2019,44,Loire-Atlantique,44136,Préfailles,Total,25 à 49 ans,55
T4_2019,44,Loire-Atlantique,44137,Prinquiau,Femmes,Total,160
T4_2019,44,Loire-Atlantique,44137,Prinquiau,Total,50 ans et plus,55
T4_2019,44,Loire-Atlantique,44138,Puceul,Total,Total,70
T4_2019,44,Loire-Atlantique,44138,Puceul,Hommes,Total,25
T4_2019,44,Loire-Atlantique,44138,Puceul,Femmes,Total,45
T4_2019,44,Loire-Atlantique,44138,Puceul,Total,25 à 49 ans,45
T4_2019,44,Loire-Atlantique,44139,Quilly,Total,Total,120
T4_2019,44,Loire-Atlantique,44139,Quilly,Hommes,Total,50
T4_2019,44,Loire-Atlantique,44139,Quilly,Total,25 à 49 ans,80
T4_2019,44,Loire-Atlantique,44140,La Regrippière,Total,Total,115
T4_2019,44,Loire-Atlantique,44141,La Remaudière,Total,50 ans et plus,15
T4_2019,44,Loire-Atlantique,44143,Rezé,Hommes,Total,2020
T4_2019,44,Loire-Atlantique,44144,Riaillé,Total,Total,165
T4_2019,44,Loire-Atlantique,44144,Riaillé,Hommes,Total,70
T4_2019,44,Loire-Atlantique,44144,Riaillé,Total,25 à 49 ans,100
T4_2019,44,Loire-Atlantique,44145,Rouans,Total,Total,205
T4_2019,44,Loire-Atlantique,44146,Rougé,Total,Moins de 25 ans,15
T4_2019,44,Loire-Atlantique,44148,Ruffigné,Total,Moins de 25 ans,10
T4_2019,44,Loire-Atlantique,44149,Saffré,Total,25 à 49 ans,150
T4_2019,44,Loire-Atlantique,44149,Saffré,Total,50 ans et plus,70
T4_2019,44,Loire-Atlantique,44150,Saint-Aignan-Grandlieu,Total,Total,255
T4_2019,44,Loire-Atlantique,44150,Saint-Aignan-Grandlieu,Total,Moins de 25 ans,45
T4_2019,44,Loire-Atlantique,44150,Saint-Aignan-Grandlieu,Total,50 ans et plus,65
T4_2019,44,Loire-Atlantique,44151,Saint-André-des-Eaux,Total,Total,400
T4_2019,44,Loire-Atlantique,44151,Saint-André-des-Eaux,Hommes,Total,165
T4_2019,44,Loire-Atlantique,44151,Saint-André-des-Eaux,Femmes,Total,235
T4_2019,44,Loire-Atlantique,44151,Saint-André-des-Eaux,Total,Moins de 25 ans,65
T4_2019,44,Loire-Atlantique,44153,Saint-Aubin-des-Châteaux,Total,Total,145
T4_2019,44,Loire-Atlantique,44153,Saint-Aubin-des-Châteaux,Hommes,Total,70
T4_2019,44,Loire-Atlantique,44153,Saint-Aubin-des-Châteaux,Total,Moins de 25 ans,25
T4_2019,44,Loire-Atlantique,44153,Saint-Aubin-des-Châteaux,Total,25 à 49 ans,85
T4_2019,44,Loire-Atlantique,44154,Saint-Brevin-les-Pins,Femmes,Total,570
T4_2019,44,Loire-Atlantique,44154,Saint-Brevin-les-Pins,Total,25 à 49 ans,565
T4_2019,44,Loire-Atlantique,44155,Saint-Colomban,Total,50 ans et plus,50
T4_2019,44,Loire-Atlantique,44157,Saint-Étienne-de-Mer-Morte,Femmes,Total,100
T4_2019,44,Loire-Atlantique,44157,Saint-Étienne-de-Mer-Morte,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44158,Saint-Étienne-de-Montluc,Total,Total,465
T4_2019,44,Loire-Atlantique,44158,Saint-Étienne-de-Montluc,Hommes,Total,190
T4_2019,44,Loire-Atlantique,44158,Saint-Étienne-de-Montluc,Femmes,Total,275
T4_2019,44,Loire-Atlantique,44158,Saint-Étienne-de-Montluc,Total,25 à 49 ans,265
T4_2019,44,Loire-Atlantique,44158,Saint-Étienne-de-Montluc,Total,50 ans et plus,125
T4_2019,44,Loire-Atlantique,44159,Saint-Fiacre-sur-Maine,Total,Total,75
T4_2019,44,Loire-Atlantique,44159,Saint-Fiacre-sur-Maine,Total,50 ans et plus,20
T4_2019,44,Loire-Atlantique,44161,Saint-Gildas-des-Bois,Femmes,Total,180
T4_2019,44,Loire-Atlantique,44161,Saint-Gildas-des-Bois,Total,Moins de 25 ans,55
T4_2019,44,Loire-Atlantique,44161,Saint-Gildas-des-Bois,Total,50 ans et plus,75
T4_2019,44,Loire-Atlantique,44162,Saint-Herblain,Femmes,Total,2425
T4_2019,44,Loire-Atlantique,44162,Saint-Herblain,Total,50 ans et plus,955
T4_2019,44,Loire-Atlantique,44163,Vair-sur-Loire,Femmes,Total,195
T4_2019,44,Loire-Atlantique,44163,Vair-sur-Loire,Total,25 à 49 ans,225
T4_2019,44,Loire-Atlantique,44163,Vair-sur-Loire,Total,50 ans et plus,70
T4_2019,44,Loire-Atlantique,44164,Saint-Hilaire-de-Chaléons,Femmes,Total,95
T4_2019,44,Loire-Atlantique,44164,Saint-Hilaire-de-Chaléons,Total,25 à 49 ans,105
T4_2019,44,Loire-Atlantique,44165,Saint-Hilaire-de-Clisson,Hommes,Total,55
T4_2019,44,Loire-Atlantique,44165,Saint-Hilaire-de-Clisson,Total,Moins de 25 ans,25
T4_2019,44,Loire-Atlantique,44165,Saint-Hilaire-de-Clisson,Total,50 ans et plus,35
T4_2019,44,Loire-Atlantique,44166,Saint-Jean-de-Boiseau,Hommes,Total,190
T4_2019,44,Loire-Atlantique,44166,Saint-Jean-de-Boiseau,Total,Moins de 25 ans,65
T4_2019,44,Loire-Atlantique,44168,Saint-Joachim,Total,Total,330
T4_2019,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Hommes,Total,240
T4_2019,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Total,Moins de 25 ans,75
T4_2019,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Total,25 à 49 ans,290
T4_2019,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Hommes,Total,20
T4_2019,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Femmes,Total,50
T4_2019,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Total,Moins de 25 ans,10
T4_2019,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Total,25 à 49 ans,40
T4_2019,44,Loire-Atlantique,44171,Saint-Léger-les-Vignes,Hommes,Total,55
T4_2019,44,Loire-Atlantique,44171,Saint-Léger-les-Vignes,Total,25 à 49 ans,90
T4_2019,44,Loire-Atlantique,44172,Sainte-Luce-sur-Loire,Femmes,Total,615
T4_2019,44,Loire-Atlantique,44172,Sainte-Luce-sur-Loire,Total,50 ans et plus,240
T4_2019,44,Loire-Atlantique,44174,Saint-Lumine-de-Coutais,Total,Total,160
T4_2019,44,Loire-Atlantique,44176,Saint-Malo-de-Guersac,Femmes,Total,130
T4_2019,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,Total,185
T4_2019,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Hommes,Total,85
T4_2019,44,Loire-Atlantique,44179,Saint-Mars-du-Désert,Total,25 à 49 ans,175
T4_2019,44,Loire-Atlantique,44179,Saint-Mars-du-Désert,Total,50 ans et plus,60
T4_2019,44,Loire-Atlantique,44180,Vallons-de-l'Erdre,Total,Total,505
T4_2019,44,Loire-Atlantique,44180,Vallons-de-l'Erdre,Hommes,Total,225
T4_2019,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,Moins de 25 ans,55
T4_2019,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,25 à 49 ans,240
T4_2019,44,Loire-Atlantique,44183,Saint-Molf,Total,Total,205
T4_2019,44,Loire-Atlantique,44183,Saint-Molf,Femmes,Total,120
T4_2019,44,Loire-Atlantique,44183,Saint-Molf,Total,50 ans et plus,55
T4_2019,44,Loire-Atlantique,44184,Saint-Nazaire,Femmes,Total,3790
T4_2019,44,Loire-Atlantique,44184,Saint-Nazaire,Total,25 à 49 ans,4490
T4_2019,44,Loire-Atlantique,44185,Saint-Nicolas-de-Redon,Total,25 à 49 ans,180
T4_2019,44,Loire-Atlantique,44186,Sainte-Pazanne,Total,25 à 49 ans,285
T4_2019,44,Loire-Atlantique,44186,Sainte-Pazanne,Total,50 ans et plus,95
T4_2019,44,Loire-Atlantique,44187,Saint-Père-en-Retz,Total,Total,380
T4_2019,44,Loire-Atlantique,44187,Saint-Père-en-Retz,Total,25 à 49 ans,240
T4_2019,44,Loire-Atlantique,44188,Saint-Philbert-de-Grand-Lieu,Hommes,Total,255
T4_2019,44,Loire-Atlantique,44188,Saint-Philbert-de-Grand-Lieu,Total,50 ans et plus,155
T4_2019,44,Loire-Atlantique,44189,Sainte-Reine-de-Bretagne,Total,Total,170
T4_2019,44,Loire-Atlantique,44190,Saint-Sébastien-sur-Loire,Total,Total,2175
T4_2019,44,Loire-Atlantique,44190,Saint-Sébastien-sur-Loire,Total,Moins de 25 ans,285
T4_2019,44,Loire-Atlantique,44192,Saint-Viaud,Total,Total,215
T4_2019,44,Loire-Atlantique,44192,Saint-Viaud,Total,Moins de 25 ans,45
T4_2019,44,Loire-Atlantique,44193,Saint-Vincent-des-Landes,Hommes,Total,45
T4_2019,44,Loire-Atlantique,44193,Saint-Vincent-des-Landes,Total,25 à 49 ans,65
T4_2019,44,Loire-Atlantique,44195,Savenay,Hommes,Total,245
T4_2019,44,Loire-Atlantique,44195,Savenay,Total,Moins de 25 ans,120
T4_2019,44,Loire-Atlantique,44195,Savenay,Total,25 à 49 ans,380
T4_2019,44,Loire-Atlantique,44196,Sévérac,Total,Total,150
T4_2019,44,Loire-Atlantique,44197,Sion-les-Mines,Total,Total,140
T4_2019,44,Loire-Atlantique,44197,Sion-les-Mines,Femmes,Total,75
T4_2019,44,Loire-Atlantique,44197,Sion-les-Mines,Total,Moins de 25 ans,25
T4_2019,44,Loire-Atlantique,44198,Les Sorinières,Hommes,Total,240
T4_2019,44,Loire-Atlantique,44198,Les Sorinières,Total,Moins de 25 ans,105
T4_2019,44,Loire-Atlantique,44199,Soudan,Total,Moins de 25 ans,25
T4_2019,44,Loire-Atlantique,44199,Soudan,Total,25 à 49 ans,85
T4_2019,44,Loire-Atlantique,44200,Soulvache,Total,Total,25
T4_2019,44,Loire-Atlantique,44200,Soulvache,Hommes,Total,10
T4_2019,44,Loire-Atlantique,44200,Soulvache,Total,50 ans et plus,0
T4_2019,44,Loire-Atlantique,44201,Sucé-sur-Erdre,Total,50 ans et plus,120
T4_2019,44,Loire-Atlantique,44203,Le Temple-de-Bretagne,Total,Total,120
T4_2019,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Total,25 à 49 ans,530
T4_2019,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Total,50 ans et plus,170
T4_2019,44,Loire-Atlantique,44206,Touvois,Total,50 ans et plus,45
T4_2019,44,Loire-Atlantique,44208,Treffieux,Total,Total,60
T4_2019,44,Loire-Atlantique,44209,Treillières,Total,Moins de 25 ans,85
T4_2019,44,Loire-Atlantique,44209,Treillières,Total,50 ans et plus,140
T4_2019,44,Loire-Atlantique,44210,Trignac,Femmes,Total,415
T4_2019,44,Loire-Atlantique,44213,Loireauxence,Hommes,Total,230
T4_2019,44,Loire-Atlantique,44213,Loireauxence,Total,Moins de 25 ans,100
T4_2019,44,Loire-Atlantique,44213,Loireauxence,Total,50 ans et plus,125
T4_2019,44,Loire-Atlantique,44214,Vay,Femmes,Total,85
T4_2019,44,Loire-Atlantique,44214,Vay,Total,Moins de 25 ans,20
T4_2019,44,Loire-Atlantique,44214,Vay,Total,50 ans et plus,35
T4_2019,44,Loire-Atlantique,44215,Vertou,Total,Moins de 25 ans,270
T4_2019,44,Loire-Atlantique,44217,Vigneux-de-Bretagne,Total,Moins de 25 ans,60
T4_2019,44,Loire-Atlantique,44218,Villepot,Femmes,Total,25
T4_2019,44,Loire-Atlantique,44218,Villepot,Total,Moins de 25 ans,15
T4_2019,44,Loire-Atlantique,44218,Villepot,Total,50 ans et plus,10
T4_2019,44,Loire-Atlantique,44220,Vue,Total,Total,115
T4_2019,44,Loire-Atlantique,44220,Vue,Hommes,Total,45
T4_2019,44,Loire-Atlantique,44220,Vue,Femmes,Total,70
T4_2019,44,Loire-Atlantique,44222,La Roche-Blanche,Total,25 à 49 ans,60
T4_2019,44,Loire-Atlantique,44223,Geneston,Total,Total,205
T4_2019,44,Loire-Atlantique,44223,Geneston,Hommes,Total,80
T4_2019,44,Loire-Atlantique,44223,Geneston,Femmes,Total,125
T4_2019,44,Loire-Atlantique,44224,La Grigonnais,Hommes,Total,35
T4_2019,44,Loire-Atlantique,44224,La Grigonnais,Femmes,Total,75
T4_2019,44,Loire-Atlantique,44224,La Grigonnais,Total,50 ans et plus,25
T4_2019,44,Loire-Atlantique,44001,Abbaretz,Total,Total,160
T4_2019,44,Loire-Atlantique,44001,Abbaretz,Total,25 à 49 ans,95
T4_2019,44,Loire-Atlantique,44002,Aigrefeuille-sur-Maine,Total,Moins de 25 ans,40
T4_2019,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Hommes,Total,435
T4_2019,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,Total,510
T4_2019,44,Loire-Atlantique,44005,Chaumes-en-Retz,Femmes,Total,295
T4_2019,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,Moins de 25 ans,95
T4_2019,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,50 ans et plus,125
T4_2019,44,Loire-Atlantique,44006,Assérac,Total,Moins de 25 ans,20
T4_2019,44,Loire-Atlantique,44006,Assérac,Total,50 ans et plus,40
T4_2019,44,Loire-Atlantique,44007,Avessac,Hommes,Total,90
T4_2019,44,Loire-Atlantique,44007,Avessac,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44007,Avessac,Total,25 à 49 ans,130
T4_2019,44,Loire-Atlantique,44010,Batz-sur-Mer,Total,50 ans et plus,85
T4_2019,44,Loire-Atlantique,44012,La Bernerie-en-Retz,Hommes,Total,105
T4_2019,44,Loire-Atlantique,44012,La Bernerie-en-Retz,Total,Moins de 25 ans,30
T4_2019,44,Loire-Atlantique,44013,Besné,Hommes,Total,95
T4_2019,44,Loire-Atlantique,44013,Besné,Total,25 à 49 ans,150
T4_2019,44,Loire-Atlantique,44014,Le Bignon,Total,Total,225
T4_2019,44,Loire-Atlantique,44014,Le Bignon,Hommes,Total,85
T4_2019,44,Loire-Atlantique,44014,Le Bignon,Total,Moins de 25 ans,35
